ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,leads,actions,advertiser,platform,product,region,revenue,date,unit_price,spent
1121774,1178,144652,30-34,F,20,670608,130,11,3,Toyota,Google Ads,Toyota RAV4,New Mexico,80550,2024-01-16,26850,195.1499978
1121775,1178,144653,30-34,F,21,159123,25,5,3,Samsung,Facebook,Samsung Pay,Georgia,0,2020-05-23,0,38.36000013
1121776,1178,144653,30-34,F,21,103709,15,3,1,Microsoft,Google Ads,Microsoft Teams,Maryland,0,2023-08-26,0,24.56999969
1121779,1178,144653,30-34,F,21,271589,45,9,3,Samsung,Facebook,Samsung TV,Delaware,1499.97,2023-09-25,499.99,74.41000032
1121780,1178,144653,30-34,F,21,119772,20,5,2,Sony,Twitter,Sony Blu-ray,Ohio,299.98,2022-01-01,149.99,33.46999907
1121782,1178,144654,30-34,F,22,26340,3,1,1,Adidas,Facebook,Ultraboost,Nebraska,180,2021-08-06,180,4.220000029
1121783,1178,144654,30-34,F,22,594968,111,4,0,Google,Google Ads,Nest Hub,Wisconsin,0,2023-12-30,89,147.6700006
1121791,1178,144655,30-34,F,23,6838,0,1,0,Microsoft,Facebook,Xbox Game Pass,Florida,0,2023-05-25,9.99,0
1121793,1178,144656,30-34,F,24,185665,39,1,0,Samsung,Instagram,Samsung Pay,Kansas,0,2023-10-20,0,62.14000058
1121795,1178,144656,30-34,F,24,24959,3,1,1,Microsoft,Instagram,Xbox Game Pass,West Virginia,9.99,2023-02-06,9.99,4.560000062
1121796,1178,144656,30-34,F,24,136967,23,3,1,Samsung,Instagram,Samsung Home,California,299.99,2021-12-29,299.99,35.05999982
1121798,1178,144656,30-34,F,24,107548,19,1,0,Sony,Twitter,Bravia TV,Michigan,0,2023-11-19,499.99,29.31000018
1121803,1178,144657,30-34,F,25,588617,119,2,0,General Electric (GE),Google Ads,GE Power,Delaware,0,2022-01-31,1000,169.9199973
1121806,1178,144658,30-34,F,26,190560,26,3,1,Coca-Cola,Twitter,Vitaminwater,Rhode Island,2,2020-06-07,2,41.63
1121807,1178,144658,30-34,F,26,373110,49,4,2,Microsoft,Twitter,Surface Pro,Delaware,1598,2021-07-16,799,75.70000076
1121812,1178,144659,30-34,F,27,935646,170,19,6,Samsung,LinkedIn,SmartThings,Washington,419.94,2020-09-30,69.99,256.4699982
1121814,1178,144659,30-34,F,27,2223278,421,38,13,Nike,Facebook,Nike Cortez,Mississippi,975,2020-03-03,75,612.3000032
1121815,1178,144659,30-34,F,27,240497,36,1,0,Intel,Instagram,Intel Xeon,Alaska,0,2023-12-29,500,51.84000087
1121816,1178,144659,30-34,F,27,259984,37,5,0,Ford,Twitter,Ford Mustang,Alabama,0,2023-10-30,27995,54.7900002
1121817,1178,144660,30-34,F,28,606786,127,11,3,Microsoft,Instagram,Surface Pro,Maryland,2397,2021-09-28,799,179.050001
1121818,1178,144660,30-34,F,28,83270,13,1,0,Amazon,LinkedIn,AmazonFresh,Tennessee,0,2023-10-22,14,17.74000001
1121819,1178,144660,30-34,F,28,1189509,268,7,3,IBM,Facebook,IBM Z,Oklahoma,3000,2022-10-11,1000,375.7199963
1121820,1178,144660,30-34,F,28,11471,1,0,0,General Electric (GE),Instagram,GE Digital,Alaska,0,2022-09-14,500,1.570000052
1121824,1178,144661,30-34,F,29,1705246,295,23,10,General Electric (GE),Google Ads,GE Research,Texas,10000,2020-03-28,1000,429.4799981
1121826,1178,144661,30-34,F,29,418016,63,3,1,Apple,LinkedIn,Mac Pro,New Hampshire,5999,2020-03-05,5999,95.8500005
1121827,1178,144661,30-34,F,29,30155,3,1,0,Google,LinkedIn,Pixel Buds,Connecticut,0,2021-08-31,179,3.819999933
1121828,1178,144661,30-34,F,29,990404,153,12,6,General Electric (GE),Google Ads,GE Aviation,Wyoming,60000,2023-03-23,10000,226.5399992
1121829,1178,144662,30-34,F,30,187468,34,2,1,Adidas,Facebook,NMD,Louisiana,130,2020-07-21,130,50.72000062
1121832,1178,144662,30-34,F,30,208301,33,1,0,IBM,LinkedIn,IBM Quantum,New Hampshire,0,2022-03-01,1000,54.57000089
1121833,1178,144662,30-34,F,30,101856,16,4,1,Samsung,LinkedIn,SmartThings,Wisconsin,69.99,2022-04-25,69.99,25.22000039
1121835,1178,144663,30-34,F,31,48935,7,1,1,Toyota,LinkedIn,Toyota Sienna,Georgia,34560,2022-12-31,34560,9.970000267
1121839,1178,144663,30-34,F,31,13911,1,1,1,Samsung,LinkedIn,Galaxy Buds,North Dakota,129.99,2022-04-03,129.99,1.730000019
1121841,1178,144664,30-34,F,32,511726,77,8,4,Google,Google Ads,Chromecast,Maryland,140,2021-02-07,35,123.0900019
1121843,1178,144664,30-34,F,32,177452,24,2,0,Amazon,Google Ads,Amazon Echo Dot,West Virginia,0,2022-05-06,49,37.83000016
1121844,1178,144664,30-34,F,32,149808,20,1,1,Google,Instagram,Nest Thermostat,Nebraska,249,2020-01-29,249,33.03999937
1121845,1178,144664,30-34,F,32,390339,60,9,6,IBM,Instagram,IBM Watson,Illinois,600,2020-02-06,100,105.0199997
1121846,1178,144664,30-34,F,32,8350,0,1,0,Nike,Facebook,Air Jordan,Florida,0,2022-01-06,200,0
1121847,1178,144665,30-34,F,36,39339,4,1,0,Nike,LinkedIn,Nike Cortez,Ohio,0,2022-11-19,75,5.929999948
1121854,1178,144666,30-34,F,63,8587,0,1,0,Coca-Cola,LinkedIn,Diet Coke,Iowa,0,2021-08-30,1.5,0
1121855,1178,144666,30-34,F,63,24893,2,1,0,General Electric (GE),LinkedIn,GE Healthcare,Indiana,0,2022-03-07,5000,3.75
1121856,1178,144666,30-34,F,63,1296189,212,14,4,Intel,Instagram,Intel Atom,Arkansas,200,2022-12-01,50,343.2599944
1121857,1178,144666,30-34,F,63,91607,12,2,1,Nike,Twitter,Nike Zoom,South Carolina,150,2021-11-29,150,19.1899997
1121859,1178,144667,30-34,F,64,238036,38,6,3,General Electric (GE),Facebook,GE Lighting,Maryland,30,2020-08-30,10,61.02999771
1121860,1178,144667,30-34,F,64,254344,35,2,1,Tesla,Google Ads,Powerwall,New Jersey,6500,2021-05-30,6500,56.16999996
1121861,1178,144667,30-34,F,64,157705,23,2,0,Microsoft,Twitter,Xbox Game Pass,Louisiana,0,2022-12-21,9.99,39.23000026
1121862,1178,144667,30-34,F,64,411571,60,6,1,Coca-Cola,LinkedIn,Fanta,Oklahoma,1.5,2021-07-20,1.5,99.1799984
1121863,1178,144667,30-34,F,64,94136,11,1,0,General Electric (GE),Twitter,GE Power,South Carolina,0,2022-05-04,1000,16.17999971
1121867,1178,144668,30-34,F,65,82640,16,1,1,Google,Instagram,Chromebook,Nebraska,199,2022-08-29,199,23.97000039
1121869,1178,144668,30-34,F,65,17870,2,1,1,Sony,Instagram,Sony Pictures,Pennsylvania,0,2021-08-29,0,2.620000005
1121871,1178,144669,30-34,F,2,19178,2,1,1,Tesla,Facebook,Autopilot,Wyoming,10000,2022-09-03,10000,2.779999971
1121873,1178,144669,30-34,F,2,5264,0,1,0,Microsoft,Facebook,Surface Laptop,Delaware,0,2023-08-02,999,0
1121874,1178,144669,30-34,F,2,145548,28,2,1,Samsung,Twitter,Galaxy Book,Montana,649.99,2022-07-20,649.99,42.37000036
1121876,1178,144669,30-34,F,2,82455,15,1,0,Microsoft,Instagram,OneDrive,Utah,0,2021-07-09,1.99,22.04999971
1121877,1178,144670,30-34,F,7,44189,7,2,0,Sony,Facebook,Sony Music,Arizona,0,2021-09-15,9.99,10.31999981
1121878,1178,144670,30-34,F,7,45199,7,1,0,Amazon,Facebook,Ring Doorbell,Kansas,0,2024-01-24,99,9.809999943
1121881,1178,144670,30-34,F,7,221843,43,5,0,Intel,LinkedIn,Intel Pentium,Vermont,0,2020-08-25,100,63.45000076
1121888,1178,144671,30-34,F,66,41672,6,2,1,Intel,LinkedIn,Intel Iris,Indiana,150,2023-05-28,150,10.54999995
1121889,1178,144672,35-39,F,10,127546,25,2,0,Coca-Cola,Twitter,Minute Maid,Michigan,0,2023-04-23,2,38.94000041
1121890,1178,144672,35-39,F,10,127865,28,3,1,Toyota,Facebook,Toyota Camry,Alabama,24670,2023-09-05,24670,38.02999961
1121891,1178,144672,35-39,F,10,1025327,229,16,2,Ford,Instagram,Ford Edge,Texas,62800,2021-05-26,31400,314.2999983
1121894,1178,144672,35-39,F,10,561415,124,3,0,Sony,Google Ads,PlayStation,Rhode Island,0,2020-08-24,299.99,173.76
1121895,1178,144673,35-39,F,15,132803,25,2,1,Ford,Instagram,Ford Expedition,Alabama,52940,2020-06-17,52940,37.32000124
1121897,1178,144673,35-39,F,15,24664,2,1,1,Tesla,Google Ads,Model S,Georgia,79990,2021-08-25,79990,2.629999995
1121901,1178,144674,35-39,F,16,1020561,172,7,3,Tesla,Google Ads,Model S,Michigan,239970,2020-04-19,79990,263.8100007
1121902,1178,144674,35-39,F,16,682143,114,6,2,Nike,Google Ads,Air Jordan,New Jersey,400,2020-05-29,200,177.1099993
1121903,1178,144674,35-39,F,16,1247717,222,11,4,Ford,Instagram,Ford Edge,Connecticut,125600,2022-10-20,31400,343.4199994
1121904,1178,144674,35-39,F,16,146406,23,1,1,Nike,LinkedIn,Air Max,Georgia,160,2020-05-10,160,33.22999942
1121905,1178,144674,35-39,F,16,905699,161,4,1,Adidas,Twitter,Yeezy,Illinois,220,2020-07-26,220,234.6599982
1121906,1178,144674,35-39,F,16,1184580,194,14,3,General Electric (GE),LinkedIn,GE Capital,Kentucky,1500,2022-03-16,500,297.8299981
1121907,1178,144675,35-39,F,18,98057,20,1,1,Coca-Cola,Instagram,Vitaminwater,Alabama,2,2023-02-04,2,31.00999963
1121917,1178,144676,35-39,F,19,238735,56,4,1,General Electric (GE),Instagram,GE Appliances,Missouri,500,2020-05-11,500,84.65999889
1121918,1178,144676,35-39,F,19,320657,77,2,0,Adidas,Facebook,Ultraboost,Maryland,0,2024-01-26,180,115.8800026
1121925,1178,144678,35-39,F,21,244074,57,4,2,Ford,Facebook,Ford Bronco,Wyoming,57990,2020-05-26,28995,84.51000023
1121928,1178,144678,35-39,F,21,39146,8,1,0,IBM,LinkedIn,IBM Quantum,Missouri,0,2023-03-19,1000,13.05999959
1121931,1178,144679,35-39,F,22,78468,15,1,0,Microsoft,LinkedIn,Windows,New Mexico,0,2020-09-29,139.99,23.64999962
1121933,1178,144679,35-39,F,22,325653,63,2,0,Microsoft,Facebook,Surface Pro,Nebraska,0,2020-05-02,799,89.35000026
1121935,1178,144679,35-39,F,22,66277,12,1,0,Ford,Twitter,Ford Ranger,New York,0,2020-06-25,25595,17.30000019
1121936,1178,144679,35-39,F,22,93002,16,1,0,General Electric (GE),Facebook,GE Research,Hawaii,0,2023-09-16,1000,23.33999968
1121944,1178,144681,35-39,F,24,109723,27,1,0,IBM,Google Ads,IBM Blockchain,Wyoming,0,2022-05-01,100,40.9600004
1121948,1178,144681,35-39,F,24,118941,35,4,1,Sony,Google Ads,Sony Pictures,Montana,0,2020-12-07,0,50.11000001
1121949,1178,144682,35-39,F,25,221576,47,6,1,Google,Instagram,Stadia,Missouri,129,2022-03-27,129,66.79000068
1121953,1178,144682,35-39,F,25,8341,1,1,0,Ford,Facebook,Ford Fusion,Kentucky,0,2023-05-11,23570,1.639999986
1121954,1178,144682,35-39,F,25,120335,26,2,0,Microsoft,Google Ads,Office 365,Arizona,0,2020-08-25,69.99,36.2299993
1121955,1178,144683,35-39,F,26,182098,40,1,1,Sony,Facebook,Sony Music,Virginia,9.99,2020-01-08,9.99,62.86999989
1121956,1178,144683,35-39,F,26,227473,52,1,1,Samsung,LinkedIn,Samsung Pay,South Dakota,0,2020-04-16,0,71.58000052
1121962,1178,144684,35-39,F,27,1050947,230,6,1,Intel,Google Ads,Intel Xeon,Idaho,500,2020-01-08,500,350.5099957
1121963,1178,144684,35-39,F,27,720859,162,13,5,Ford,Google Ads,Ford Focus,Tennessee,89450,2022-01-30,17890,213.6899986
1121971,1178,144685,35-39,F,28,41111,8,1,0,IBM,LinkedIn,IBM Watson Health,Alaska,0,2020-06-17,500,10.96000016
1121973,1178,144686,35-39,F,29,148616,25,6,4,Samsung,LinkedIn,Galaxy Watch,Colorado,999.96,2020-06-27,249.99,37.39999962
1121976,1178,144686,35-39,F,29,707260,135,13,6,Tesla,Facebook,Model S,Maine,479940,2021-04-05,79990,210.8200028
1121977,1178,144686,35-39,F,29,139596,26,1,1,Tesla,Facebook,Autopilot,Florida,10000,2020-07-29,10000,42.41000032
1121983,1178,144687,35-39,F,30,105399,22,2,0,Coca-Cola,Twitter,Coca-Cola Zero Sugar,Alaska,0,2020-03-21,1.5,33.19999933
1121994,1178,144689,35-39,F,32,222378,50,1,0,Coca-Cola,Facebook,Coca-Cola Classic,Rhode Island,0,2022-06-07,1.5,72.91000104
1122003,1178,144691,35-39,F,63,975792,210,10,4,Apple,Facebook,AirPods,Alabama,636,2023-11-10,159,293.8800011
1122004,1178,144691,35-39,F,63,579150,125,5,1,IBM,LinkedIn,IBM Watson Health,Alaska,500,2021-01-28,500,167.0499997
1122005,1178,144691,35-39,F,63,449588,81,5,2,Toyota,Twitter,Toyota Avalon,Michigan,71650,2022-12-19,35825,123.800001
1122006,1178,144691,35-39,F,63,318157,56,3,0,Coca-Cola,Twitter,Powerade,Kentucky,0,2021-11-04,1.5,85.70000196
1122007,1178,144691,35-39,F,63,196967,43,2,1,Coca-Cola,LinkedIn,Vitaminwater,California,2,2022-07-21,2,65.17999971
1122011,1178,144692,35-39,F,64,158298,37,4,1,Apple,Twitter,HomePod,Alaska,299,2023-07-06,299,46.43000007
1122012,1178,144692,35-39,F,64,222739,55,5,2,Apple,Twitter,iPad,Oregon,658,2023-07-30,329,68.55999959
1122022,1178,144694,35-39,F,2,20780,5,1,0,Tesla,Facebook,Autopilot,Rhode Island,0,2022-07-09,10000,8.189999938
1122027,1178,144695,35-39,F,7,128616,33,2,0,Google,Instagram,Nest Hub,Missouri,0,2023-08-18,89,48.54999948
1122039,1178,144697,40-44,F,10,258954,61,1,0,Ford,Instagram,Ford Focus,New Mexico,0,2020-09-08,17890,82.27999902
1122040,1178,144697,40-44,F,10,205289,48,3,0,Intel,Twitter,Intel Celeron,Oklahoma,0,2020-02-29,50,71.53000104
1122041,1178,144697,40-44,F,10,611601,138,8,3,Tesla,LinkedIn,Model Y,Maryland,149970,2021-10-30,49990,191.419996
1122043,1178,144697,40-44,F,10,947657,233,8,4,Sony,Google Ads,Sony Camera,Arizona,1999.96,2020-12-03,499.99,321.8700004
1122044,1178,144697,40-44,F,10,233043,49,2,0,Tesla,Facebook,Tesla Supercharger,Ohio,0,2020-09-30,1000,65.03000033
1122047,1178,144698,40-44,F,15,582725,142,9,2,Samsung,LinkedIn,Galaxy Tab,Delaware,459.98,2022-02-19,229.99,194.8099988
1122052,1178,144699,40-44,F,16,265038,51,2,1,Amazon,Instagram,Fire Tablet,Indiana,49,2022-05-16,49,78.45999932
1122054,1178,144699,40-44,F,16,222273,39,6,1,Ford,Twitter,Ford F-150,Kansas,28435,2023-11-19,28435,53.62999868
1122055,1178,144699,40-44,F,16,797234,170,4,1,Sony,Instagram,Xperia,Connecticut,699.99,2021-09-01,699.99,243.7699978
1122056,1178,144699,40-44,F,16,925555,182,4,2,IBM,LinkedIn,IBM Blockchain,Minnesota,200,2023-04-15,100,262.8899981
1122058,1178,144700,40-44,F,18,22210,3,1,1,Google,Instagram,Nest Cam,Nebraska,199,2021-05-22,199,4.050000191
1122075,1178,144703,40-44,F,21,46391,11,3,1,Toyota,Facebook,Toyota Avalon,West Virginia,35825,2020-06-24,35825,16.40999985
1122078,1178,144703,40-44,F,21,190477,42,1,0,Toyota,Twitter,Toyota Avalon,North Carolina,0,2023-11-19,35825,66.38999987
1122079,1178,144703,40-44,F,21,25382,7,1,0,Nike,Twitter,Nike React,Tennessee,0,2023-03-05,120,9.609999895
1122085,1178,144704,40-44,F,22,65726,17,2,0,Tesla,LinkedIn,Model Y,Michigan,0,2021-10-26,49990,22.12000012
1122089,1178,144705,40-44,F,23,195220,51,1,0,Google,Instagram,Nest Cam,New York,0,2021-05-15,199,78.06000042
1122092,1178,144705,40-44,F,23,107501,27,2,2,Intel,Facebook,Intel NUC,Oregon,600,2021-10-05,300,40.87999928
1122101,1178,144707,40-44,F,25,197772,63,7,2,Sony,Google Ads,Sony Camera,Montana,999.98,2021-10-16,499.99,88.21000016
1122102,1178,144707,40-44,F,25,138154,35,1,0,Adidas,Facebook,NMD,Utah,0,2023-07-05,130,48.93999863
1122103,1178,144707,40-44,F,25,270124,69,2,0,IBM,Google Ads,IBM Watson Health,Nevada,0,2023-12-05,500,95.84999895
1122105,1178,144708,40-44,F,26,303971,77,11,6,General Electric (GE),Instagram,GE Aviation,Delaware,60000,2020-11-01,10000,106.9299998
1122107,1178,144708,40-44,F,26,682046,183,4,2,Nike,Twitter,Nike Cortez,Nevada,150,2023-11-11,75,254.419997
1122109,1178,144708,40-44,F,26,328365,83,2,1,IBM,Google Ads,IBM Watson,Connecticut,100,2022-09-27,100,117.3400005
1122112,1178,144709,40-44,F,27,1083259,276,11,0,General Electric (GE),Google Ads,GE Additive,Kentucky,0,2020-04-04,1000,390.2599992
1122113,1178,144709,40-44,F,27,913929,245,7,2,Samsung,LinkedIn,Galaxy S,Tennessee,1599.98,2023-03-06,799.99,340.4099993
1122118,1178,144710,40-44,F,28,101586,24,2,1,Apple,Facebook,iPad,Arizona,329,2022-08-24,329,33.47000039
1122120,1178,144710,40-44,F,28,181053,46,3,1,Apple,Twitter,MacBook,West Virginia,1299,2022-02-14,1299,66.27999985
1122121,1178,144710,40-44,F,28,133419,35,2,1,Ford,Twitter,Ford Mustang,Utah,27995,2023-08-14,27995,48.18000007
1122125,1178,144711,40-44,F,29,489573,113,3,2,Coca-Cola,Twitter,Coca-Cola Zero Sugar,Colorado,3,2020-02-04,1.5,156.1199993
1122127,1178,144711,40-44,F,29,822023,194,6,0,Apple,Twitter,AirPods,Wyoming,0,2020-01-17,159,288.3300035
1122131,1178,144712,40-44,F,30,93176,29,1,1,Samsung,Google Ads,Galaxy Tab,Louisiana,229.99,2021-08-20,229.99,40.37000024
1122138,1178,144713,40-44,F,31,47229,13,1,0,Tesla,Instagram,Tesla Supercharger,Wisconsin,0,2023-09-04,1000,19.27999985
1122139,1178,144713,40-44,F,31,92263,24,1,0,Amazon,LinkedIn,Fire TV Stick,Oregon,0,2020-09-29,39,34.03000015
1122140,1178,144713,40-44,F,31,81551,21,1,0,Adidas,LinkedIn,Adidas Samba,Florida,0,2021-05-01,70,29.67000008
1122145,1178,144714,40-44,F,32,141037,32,3,0,Amazon,Facebook,Amazon Fire TV,Iowa,0,2020-11-25,119,47.78999913
1122146,1178,144714,40-44,F,32,319501,79,0,0,Microsoft,Twitter,Xbox,Illinois,0,2023-01-21,299,111.6500003
1122149,1178,144715,40-44,F,36,72741,19,2,0,IBM,Facebook,IBM Security,Pennsylvania,0,2023-10-31,100,24.33000016
1122154,1178,144716,40-44,F,63,597419,135,2,1,Sony,Facebook,Bravia TV,North Dakota,499.99,2022-04-12,499.99,188.5100002
1122157,1178,144716,40-44,F,63,98768,21,1,1,Apple,Facebook,iPod,North Dakota,199,2022-06-24,199,33.14000034
1122160,1178,144717,40-44,F,64,173165,41,1,0,Amazon,Twitter,Amazon Fire TV,Hawaii,0,2020-08-26,119,59.85000026
1122165,1178,144718,40-44,F,65,55823,13,1,1,Samsung,Facebook,Samsung Health,New Mexico,0,2021-02-01,0,21.10999966
1122166,1178,144718,40-44,F,65,118451,28,4,1,Google,LinkedIn,Pixelbook,Colorado,999,2020-01-21,999,38.35000062
1122176,1178,144719,40-44,F,2,74424,22,1,1,IBM,Facebook,IBM Power Systems,Colorado,500,2020-09-22,500,30.84000027
1122177,1178,144720,40-44,F,7,47929,12,1,1,Samsung,Instagram,Galaxy Book,New Jersey,649.99,2023-10-10,649.99,14.58999991
1122182,1178,144720,40-44,F,7,40801,12,0,0,Nike,Google Ads,Nike Cortez,Alaska,0,2020-01-10,75,15.91999972
1122183,1178,144721,40-44,F,66,66017,17,1,0,Amazon,Instagram,Amazon Music,North Carolina,0,2020-06-20,9.99,24.22000015
1122189,1178,144722,45-49,F,10,725043,179,5,3,General Electric (GE),Instagram,GE Healthcare,Michigan,15000,2023-12-18,5000,238.4000007
1122191,1178,144722,45-49,F,10,382776,97,5,1,Toyota,Instagram,Toyota Highlander,Louisiana,34455,2020-12-25,34455,132.7300007
1122192,1178,144722,45-49,F,10,548250,137,5,1,Adidas,Facebook,Ultraboost,North Carolina,180,2020-06-21,180,201.6000042
1122193,1178,144722,45-49,F,10,1358324,346,8,2,Sony,Instagram,Sony Home Audio,North Carolina,599.98,2020-08-14,299.99,465.0799981
1122197,1178,144723,45-49,F,15,662249,163,2,0,Ford,LinkedIn,Ford Expedition,West Virginia,0,2022-02-01,52940,234.9399992
1122200,1178,144723,45-49,F,15,559554,139,2,0,Sony,Facebook,Sony Dash,South Carolina,0,2023-01-08,99.99,195.0799994
1122201,1178,144724,45-49,F,16,320757,68,2,0,Sony,LinkedIn,PlayStation,Oklahoma,0,2022-09-26,299.99,104.6899989
1122202,1178,144724,45-49,F,16,906151,202,1,0,Microsoft,Twitter,Xbox,Pennsylvania,0,2022-10-26,299,295.5499957
1122203,1178,144724,45-49,F,16,699314,164,3,0,General Electric (GE),Instagram,GE Digital,Tennessee,0,2021-07-06,500,226.0300014
1122204,1178,144724,45-49,F,16,850337,198,3,1,Google,Facebook,Pixel Buds,Oregon,179,2020-10-31,179,287.690003
1122205,1178,144724,45-49,F,16,1015460,247,9,2,Google,Facebook,Pixel,Florida,1598,2021-07-12,799,315.9000051
1122209,1178,144725,45-49,F,18,890295,227,1,0,IBM,Google Ads,IBM Services,Maine,0,2023-02-18,500,332.9899989
1122210,1178,144725,45-49,F,18,791817,194,4,2,Microsoft,LinkedIn,Azure,Vermont,400,2023-08-21,200,282.490001
1122211,1178,144725,45-49,F,18,317601,76,1,0,Apple,Facebook,Apple Watch,California,0,2020-05-20,399,115.6600008
1122212,1178,144725,45-49,F,18,685211,164,4,3,Toyota,Facebook,Toyota Highlander,Maine,103365,2021-01-20,34455,247.3200026
1122213,1178,144726,45-49,F,19,32781,7,2,2,Ford,Facebook,Ford Bronco,South Dakota,57990,2021-04-12,28995,11.20000017
1122216,1178,144726,45-49,F,19,76785,19,3,0,General Electric (GE),Google Ads,GE Healthcare,Arkansas,0,2022-07-28,5000,25.45999998
1122217,1178,144726,45-49,F,19,719083,206,12,5,IBM,Instagram,IBM Quantum,Alabama,5000,2021-02-05,1000,299.5299983
1122223,1178,144727,45-49,F,20,368480,107,5,4,Samsung,Facebook,Galaxy Tab,Massachusetts,919.96,2024-01-20,229.99,140.4200011
1122224,1178,144727,45-49,F,20,260945,73,2,2,Ford,Instagram,Ford Edge,Utah,62800,2020-01-30,31400,100.8800011
1122225,1178,144728,45-49,F,21,40998,10,1,0,Toyota,LinkedIn,Toyota RAV4,South Carolina,0,2022-04-02,26850,13.35000038
1122227,1178,144728,45-49,F,21,183293,53,2,1,Tesla,Instagram,Autopilot,Georgia,10000,2020-03-18,10000,73.74999964
1122232,1178,144729,45-49,F,22,221561,55,1,0,Samsung,LinkedIn,Galaxy Book,Rhode Island,0,2022-11-22,649.99,76.75999916
1122233,1178,144729,45-49,F,22,436943,109,1,1,Google,Instagram,Chromebook,Oregon,199,2022-09-18,199,145.8199974
1122240,1178,144730,45-49,F,23,284488,90,1,1,Coca-Cola,Twitter,Diet Coke,New Jersey,1.5,2022-05-08,1.5,125.2700011
1122244,1178,144731,45-49,F,24,85083,32,1,1,Intel,LinkedIn,Intel Pentium,Ohio,100,2023-12-01,100,38.62999976
1122246,1178,144731,45-49,F,24,14167,5,1,0,Toyota,LinkedIn,Toyota Sienna,New York,0,2022-07-23,34560,7.139999986
1122249,1178,144732,45-49,F,25,300637,84,2,0,Intel,LinkedIn,Intel Core,North Carolina,0,2023-06-13,200,116.9899981
1122253,1178,144732,45-49,F,25,449921,129,5,1,Ford,Google Ads,Ford Ranger,Florida,25595,2020-07-08,25595,175.9700005
1122254,1178,144732,45-49,F,25,282899,71,1,0,Sony,Google Ads,Sony Headphones,Washington,0,2020-11-14,199.99,105.6600007
1122257,1178,144733,45-49,F,26,669671,186,4,1,Intel,Google Ads,Intel RealSense,Michigan,100,2020-08-17,100,259.1799988
1122258,1178,144733,45-49,F,26,108655,28,1,0,Coca-Cola,Facebook,Simply Orange,Nebraska,0,2023-04-06,2,46.92000186
1122260,1178,144733,45-49,F,26,536248,146,3,0,Microsoft,Instagram,Xbox,Maryland,0,2020-01-27,299,187.7399978
1122262,1178,144734,45-49,F,27,1055017,265,16,2,Intel,Facebook,Intel Core,New Hampshire,400,2023-01-06,200,380.6599952
1122265,1178,144734,45-49,F,27,1428421,367,10,0,Amazon,LinkedIn,Amazon Echo Dot,Kansas,0,2020-02-23,49,541.7000023
1122266,1178,144734,45-49,F,27,1088027,272,9,4,Google,Google Ads,Pixel,Rhode Island,3196,2020-04-18,799,409.5600026
1122267,1178,144735,45-49,F,28,288517,78,3,0,Amazon,Instagram,Ring Doorbell,Wisconsin,0,2023-09-30,99,102.3900002
1122268,1178,144735,45-49,F,28,202231,53,3,1,Tesla,Twitter,Model S,Alabama,79990,2023-01-20,79990,67.13000107
1122270,1178,144735,45-49,F,28,73222,16,1,0,Adidas,LinkedIn,NMD,Montana,0,2021-12-04,130,22.86000025
1122271,1178,144735,45-49,F,28,348542,96,2,0,Microsoft,LinkedIn,Windows,Arkansas,0,2021-10-16,139.99,134.889999
1122273,1178,144736,45-49,F,29,1097966,266,16,8,Intel,Instagram,Intel Evo,Hawaii,1600,2021-12-02,200,369.069997
1122274,1178,144736,45-49,F,29,526923,138,2,1,Tesla,Facebook,Powerwall,Iowa,6500,2022-10-29,6500,198.0899972
1122276,1178,144736,45-49,F,29,264386,66,4,1,Nike,LinkedIn,Nike Free,California,100,2021-10-01,100,91.00000054
1122277,1178,144736,45-49,F,29,854940,227,8,3,IBM,Facebook,IBM Watson,Indiana,300,2020-12-27,100,297.9100007
1122279,1178,144737,45-49,F,30,113567,34,3,0,Tesla,LinkedIn,Tesla Supercharger,Montana,0,2020-05-07,1000,50.29000044
1122282,1178,144737,45-49,F,30,22859,6,1,0,Intel,Twitter,Intel Xeon,Vermont,0,2022-01-04,500,9.419999838
1122288,1178,144738,45-49,F,31,51754,13,1,0,Coca-Cola,LinkedIn,Minute Maid,Florida,0,2021-10-16,2,20.51999998
1122290,1178,144738,45-49,F,31,104347,28,4,3,IBM,Google Ads,IBM Watson Health,Washington,1500,2022-08-24,500,38.13999993
1122303,1178,144741,45-49,F,63,391998,97,3,1,Coca-Cola,Facebook,Dasani,Massachusetts,1,2020-04-14,1,142.0500025
1122304,1178,144741,45-49,F,63,1111156,282,5,0,Intel,Facebook,Intel Iris,Ohio,0,2023-04-15,150,402.3000026
1122308,1178,144741,45-49,F,63,427772,117,3,1,Toyota,LinkedIn,Toyota Corolla,Alaska,20550,2023-11-26,20550,159.299999
1122310,1178,144742,45-49,F,64,536457,136,2,1,Toyota,LinkedIn,Toyota RAV4,North Carolina,26850,2023-09-21,26850,193.6599991
1122311,1178,144742,45-49,F,64,179894,43,2,0,Intel,Google Ads,Intel RealSense,Wisconsin,0,2020-09-02,100,66.83999872
1122312,1178,144742,45-49,F,64,479882,131,6,0,Sony,Twitter,Sony Blu-ray,North Carolina,0,2023-06-30,149.99,178.6700007
1122313,1178,144742,45-49,F,64,358261,91,1,0,Tesla,Instagram,Model S,Mississippi,0,2020-04-18,79990,130.3600011
1122316,1178,144743,45-49,F,65,346688,88,2,0,Apple,Twitter,iPhone,Alaska,0,2020-07-22,999,114.8599998
